Product_Image_URL,Product_Name,Product_Price,Product_Old_Price,Ratings,Product_Details,Product_Link,Shipping_From
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Defacto طقم بيبي بوي مكون من قطعتين برقبة دائرية وأكمام قصيرة تي شيرت مطبوع C9197a524sm,"31,19
SAR","61,15",4.5,اللون: إيكرو | المناسبة: كاجوال | قصة الساق: أرجل مستقيمة | طول الكم: طويلة | الطول: تعيين | نوع الكم: كم قصير | تفاصيل الاستدامة: لا | الياقة: ياقة دائرية | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات). | يُباع بواسطة  DeFacto.,https://www.trendyol.com/ar/defacto/baby-boy-2-piece-set-crew-neck-printed-short-sleeve-t-shirt-shorts-c9197a524sm-p-831750651?boutiqueId=61&merchantId=1188,N/A
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Defacto طقم بناتي مكون من قطعتين بلوزة مكشكشة وياقة دائرية C4016a524sm,"52,55
SAR","83,42",4.8,اللون: بيج | تفاصيل الاستدامة: لا | النمط: سادة | القصة: قصة برنسيس | طول الكم: طويلة | الياقة: ياقة دائرية | الخامة: بوليستر | قصة الساق: أرجل مستقيمة | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات). | يُباع بواسطة  DeFacto.,https://www.trendyol.com/ar/defacto/baby-girl-2-piece-set-crew-neck-ruffle-blouse-pants-c4016a524sm-p-825411841?boutiqueId=61&merchantId=1188,N/A
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,BAHNUR طقم تنورة سوداء للأطفال - بلوزة وباندانا,"28,96
SAR","38,27",4.6,اللون: أسود | النمط: منقوش | المجموعة: حفلة | تفاصيل الاستدامة: عضوي | الخامة: قطن | قصة الساق: عادية | نوع الكم: أكمام طويلة | محتويات العلبة: 3 قطع | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات).,https://www.trendyol.com/ar/bahnur/baby-black-scratch-skirt-bluz-and-bandana-set-set-p-771372451?boutiqueId=48&merchantId=968,Saudi Arabia
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Defacto طقم بيبي بوي 2Pi: تي شيرت وأكمام قصيرة بطبعة نمر وشورت بخصر مطاطي,"25,50
SAR","50,01",4.6,اللون: برتقالي | قصة الساق: عادية | النمط: جرافيك | نوع القماش: محبوك | الخامة: قطن | الياقة: ياقة بيتر بان | الطول: قصير | نوع الكم: كم قصير | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات). | يُباع بواسطة  DeFacto.,https://www.trendyol.com/ar/defacto/baby-boys-2pi-set-tiger-print-kicik-sleeves-t-shirt-and-top-elastic-waist-shorts-p-820034498?boutiqueId=61&merchantId=1188,N/A
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,U.S. Polo Assn. قاعدة. بولو أسن. طقم طفلة بيضاء,"109,90
SAR","154,50",4.9,اللون: أبيض | المجموعة: بيسكس | قصة الساق: قصة عادية | طول الكم: قصيرة | الطول: قياسي | القصة: مقاس عادي | تفاصيل الاستدامة: لا | نوع القماش: محبوك | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات). | يُباع بواسطة  Eren Çamaşır.,https://www.trendyol.com/ar/u-s-polo-assn/u-s-polo-assn-baby-girl-white-baby-set-p-884227766?boutiqueId=61&merchantId=163869,N/A
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Defacto طقم بناتي مكون من قطعتين بلوزة بكتف واحد وبنطلون C5170a524sm,"43,10
SAR","71,84",4.6,اللون: فيروزي | محتويات العلبة: قطعتان | طول الكم: طويلة | تفاصيل الاستدامة: لا | الطول: تعيين | الخامة: إيلاستين | نوع الكم: كم قياسي | نوع القماش: محبوك | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات).,https://www.trendyol.com/ar/defacto/baby-girl-2-piece-set-one-shoulder-blouse-trousers-c5170a524sm-p-826142134?boutiqueId=679355&merchantId=968,Saudi Arabia
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,U.S. Polo Assn. مجموعة كريم أوراق الزهور المرخصة من يو اس بولو اسن للفتيات الصغيرات,"129,36
SAR","202,13",4.7,اللون: بيج | قصة الساق: سكيني فيت | الياقة: ياقة دائرية | تفاصيل الاستدامة: لا | النمط: جرافيك | القصة: ضيق | المناسبة: كاجوال | الخامة: قطن | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات). | يُباع بواسطة  BILLANCA.,https://www.trendyol.com/ar/u-s-polo-assn/u-s-polo-assn-licensed-flower-leaf-cream-baby-girl-set-p-804376626?boutiqueId=61&merchantId=848762,N/A
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Defacto طقم بناتي مكون من قطعتين شورت بلوزة مكشكشة بدون أكمام من البوبلين C9522a524sm,"58,15
SAR","96,92",4.6,اللون: إيكرو | القصة: مقاس عادي | نوع القماش: النسيج | تفاصيل الاستدامة: لا | الياقة: ياقة بيتر بان | قصة الساق: عادية | الطول: تعيين | نوع الكم: بلا أكمام | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات).,https://www.trendyol.com/ar/defacto/baby-girl-2-piece-set-flared-poplin-sleeveless-ruffle-blouse-shorts-c9522a524sm-p-831685224?boutiqueId=48&merchantId=968,Saudi Arabia
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Koton طقم من 3 تي شيرتات قطنية بطبعة الكرز والقوس,"45,54
SAR","72,28",N/A,اللون: إيكرو | النمط: الشعار | الخامة: قطن | نوع القماش: محبوك | نوع الكم: كم منفوخ | الياقة: ياقة دائرية | قصة الساق: أرجل قصيرة | محتويات العلبة: 3 قطع | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات). | يُباع بواسطة  Koton.,https://www.trendyol.com/ar/koton/cotton-3-pack-cherry-and-bow-printed-t-shirt-set-p-921347939?boutiqueId=61&merchantId=637,N/A
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Defacto طقم قميص قصير مخطط من الموسلين للأطفال الرضع مكون من قطعتين C5250a524sm,"71,77
SAR","119,61",4.5,اللون: إيكرو | الياقة: ياقة دائرية | الطول: عادي | قصة الساق: أرجل مستقيمة | محتويات العلبة: قطعة واحدة | نوع القماش: النسيج | طول الكم: طويلة | النمط: جرافيك | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات).,https://www.trendyol.com/ar/defacto/baby-boy-2-piece-set-muslin-striped-shirt-shorts-c5250a524sm-p-828781448?boutiqueId=48&merchantId=968,Saudi Arabia
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Defacto طقم بيبي بوي 2 لتر تي شيرت منقوش بأكمام قصيرة وشورت مطاطي D1509a524sm,"27,23
SAR","55,58",4.6,اللون: أبيض | الطول: قصير | نوع الكم: كم قصير | القصة: مقاس عادي | محتويات العلبة: قطعتان | نوع القماش: محبوك | طول الكم: طويلة | قصة الساق: أرجل مستقيمة | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات). | يُباع بواسطة  DeFacto.,https://www.trendyol.com/ar/defacto/baby-boy-2l-set-patterned-short-sleeve-t-shirt-and-elastic-shorts-d1509a524sm-p-833201766?boutiqueId=61&merchantId=1188,N/A
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,U.S. Polo Assn. قاعدة. بولو أسن. طقم بيبي بوي أبيض,"99,44
SAR","146,23",5,اللون: أبيض | قصة الساق: قصة عادية | القصة: مقاس عادي | المجموعة: بيسكس | الخامة: قطن | تفاصيل الاستدامة: لا | نوع الكم: كم قصير | الياقة: ياقة واقفة | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات). | يُباع بواسطة  RolyPoly.,https://www.trendyol.com/ar/u-s-polo-assn/u-s-polo-assn-baby-boy-white-baby-set-p-884228198?boutiqueId=61&merchantId=192252,N/A
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Defacto طقم قميص بوبلين بطبعة ديناصور وشورت برمودا للأطفال الأولاد مكون من قطعتين C3434a524sm,"58,14
SAR","96,90",4.8,اللون: إيكرو | نوع الكم: كم قصير | المناسبة: كاجوال | الطول: قصير | تفاصيل الاستدامة: لا | الخامة: قطن | قصة الساق: عادية | طول الكم: حمالات رفيعة | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات).,https://www.trendyol.com/ar/defacto/dinosaur-printed-poplin-shirt-and-bermuda-shorts-for-baby-boy-2-pieces-set-c3434a524sm-p-828781159?boutiqueId=48&merchantId=968,Saudi Arabia
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Defacto طقم قميص قصير الأكمام منقوش من البوبلين للأطفال الرضع مكون من قطعتين C6219a524sm,"78,83
SAR","131,38",4.7,اللون: أبيض | قصة الساق: أرجل قصيرة | طول الكم: طويلة | نوع القماش: النسيج | النمط: جرافيك | تفاصيل الاستدامة: لا | نوع الكم: كم قصير | الياقة: ياقة القميص | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات).,https://www.trendyol.com/ar/defacto/baby-boy-set-of-2-print-poplin-short-sleeve-shirt-shorts-c6219a524sm-p-829435967?boutiqueId=48&merchantId=968,Saudi Arabia
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,U.S. Polo Assn. قاعدة. بولو أسن. طقم طفلة بيضاء,"113,41
SAR","158,41",4.7,اللون: أبيض | القصة: مقاس عادي | محتويات العلبة: قطعتان | تفاصيل الاستدامة: لا | طول الكم: قصيرة | نوع القماش: النسيج | المجموعة: بيسكس | النمط: مرخص | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات). | يُباع بواسطة  Eren Çamaşır.,https://www.trendyol.com/ar/u-s-polo-assn/u-s-polo-assn-baby-girl-white-baby-set-p-884228170?boutiqueId=61&merchantId=163869,N/A
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,hümabebe طقم قميص موسلين من Kahveci Hanım مكون من قطعتين مع جينز وشورت محبوك,"53,06
SAR","88,44",4,اللون: بني | تفاصيل الاستدامة: لا | المناسبة: للشاطئ | طول الكم: طويلة | نوع الكم: كم قصير | الياقة: ياقة دائرية | قصة الساق: أرجل قصيرة | النمط: طباعة حيوانات | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات).,https://www.trendyol.com/ar/humabebe/coffee-shop-lady-muslin-shirt-knitted-jeans-and-shorts-summer-2-piece-set-p-822703324?boutiqueId=48&merchantId=968,Saudi Arabia
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Defacto طقم بيبي بوي مكون من قطعتين من قماش البوبلين بأكمام قصيرة وقميص أساسي سادة B8081a524sm,"61,87
SAR","103,11",4.7,اللون: أبيض | طول الكم: قصيرة | قصة الساق: أرجل مستقيمة | القصة: مقاس عادي | نوع الكم: كم قصير | نوع القماش: النسيج | الطول: تعيين | الخامة: قطن | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات).,https://www.trendyol.com/ar/defacto/baby-boy-2-piece-set-flared-poplin-short-sleeve-basic-plain-shirt-shorts-b8081a524sm-p-817738480?boutiqueId=48&merchantId=968,Saudi Arabia
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,"Defacto قميص قصير مضلع للأطفال الأولاد - أزرار كبس، كم قصير، طقم مكون من 3 قطع C5081a524sm","37,28
SAR","79,75",4.4,اللون: بيج | قصة الساق: حافة بكباس للإغلاق | القصة: مقاس عادي | نوع القماش: محبوك | المناسبة: كاجوال | الياقة: ياقة بيتر بان | النمط: سادة | نوع الكم: كم قصير | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات). | يُباع بواسطة  DeFacto.,https://www.trendyol.com/ar/defacto/ribbed-camisole-bodysuit-for-baby-boy-snap-fastener-short-sleeve-3-piece-set-c5081a524sm-p-839626728?boutiqueId=61&merchantId=1188,N/A
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Z KİDS صندل قصير باللون الأخضر النيلي,"71,54
SAR","95,73",4.6,اللون: أخضر | الطول: قياسي | نوع القماش: محبوك | النمط: سادة | قصة الساق: أرجل قصيرة | نوع الكم: كم قصير | الياقة: ياقة دائرية | طول الكم: قصيرة | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات).,https://www.trendyol.com/ar/z-kids/nile-green-short-slippers-p-818550362?boutiqueId=48&merchantId=968,Saudi Arabia
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Z KİDS طقم سالوبيت للأطفال الرضع بأربعة أزرار بلون كريمي,"58,08
SAR","96,80",4.9,اللون: بيج | تفاصيل الاستدامة: لا | نوع القماش: النسيج | النمط: سادة | المناسبة: كاجوال | نوع الكم: كم قياسي | القصة: كلاسيكي | قصة الساق: أرجل قصيرة | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات).,https://www.trendyol.com/ar/z-kids/cream-four-button-baby-boy-salopet-set-p-818553055?boutiqueId=48&merchantId=968,Saudi Arabia
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Defacto تي شيرت بأكمام قصيرة مطبوع عليه بدلة بيبي بوي 2 لتر وسروال قصير مطاطي,"36,69
SAR","61,15",4.5,اللون: أخضر | الخامة: قطن | نوع القماش: محبوك | نوع الكم: كم قصير | تفاصيل الاستدامة: لا | طول الكم: طويلة | القصة: مقاس عادي | المناسبة: كاجوال | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات). | يُباع بواسطة  DeFacto.,https://www.trendyol.com/ar/defacto/baby-boys-2l-set-printed-ki-sleeve-t-shirt-top-and-elastic-shorts-bottom-p-831666149?boutiqueId=61&merchantId=1188,N/A
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,U.S. Polo Assn. قاعدة. بولو أسن. طقم طفلة وردية,"90,45
SAR","143,58",4.7,اللون: وردي | نوع القماش: محبوك | تفاصيل الاستدامة: لا | طول الكم: قصيرة | قصة الساق: قصة عادية | النمط: مرخص | محتويات العلبة: قطعتان | نوع الكم: كم قصير | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات). | يُباع بواسطة  Prime Team.,https://www.trendyol.com/ar/u-s-polo-assn/u-s-polo-assn-baby-girl-pink-baby-set-p-884227531?boutiqueId=61&merchantId=993740,N/A
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Defacto طفل رضيع 2 قطعة طباعة طوق أعلى ومختلط مسرح النوم مع نصف القطر كورتا,"28,00
SAR","50,01",4.6,اللون: أصفر | تفاصيل الاستدامة: لا | الطول: قصير | نوع الكم: كم قصير | المناسبة: كاجوال | طول الكم: حمالات رفيعة | قصة الساق: عادية | النمط: جرافيك | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات). | يُباع بواسطة  DeFacto.,https://www.trendyol.com/ar/defacto/baby-boy-2pcs-printed-collar-top-and-mixed-sleep-theaters-with-corta-radius-p-827114529?boutiqueId=61&merchantId=1188,N/A
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,U.S. Polo Assn. مجموعة تيشيرتات أطفال كريمية بنمط حيوي,"65,44
SAR","109,07",4.5,اللون: بيج | محتويات العلبة: قطعة واحدة | المجموعة: مرخص | القصة: مقاس عادي | طول الكم: قصيرة | الطول: عادي | قصة الساق: أرجل مستقيمة | تفاصيل الاستدامة: لا | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات).,https://www.trendyol.com/ar/u-s-polo-assn/alive-pattern-cream-baby-t-shirt-set-p-649433164?boutiqueId=48&merchantId=968,United Arab Emirates
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Defacto طقم بيبي بوي مكون من قطعتين برقبة دائرية وأكمام قصيرة تي شيرت مطبوع D1503a524sm,"31,19
SAR","61,15",4.7,اللون: إيكرو | تفاصيل الاستدامة: لا | نوع الكم: كم قصير | طول الكم: طويلة | نوع القماش: محبوك | الطول: تعيين | القصة: مقاس عادي | الياقة: ياقة دائرية | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات). | يُباع بواسطة  DeFacto.,https://www.trendyol.com/ar/defacto/baby-boy-2-piece-set-crew-neck-printed-short-sleeve-t-shirt-shorts-d1503a524sm-p-834117617?boutiqueId=61&merchantId=1188,N/A
https://cdn.dsmcdn.com/sfint/production/images/trendyol-placeholder_1740990210512.png,Bubito مجموعة علوية وسفلية للأطفال بغطاء للرأس منقوشة من Dude,"39,22
SAR","52,02",4,اللون: برتقالي | المناسبة: كاجوال | قصة الساق: سكيني فيت | الياقة: هودي | نوع القماش: النسيج | النمط: جرافيك | القصة: مقاس مريح | تفاصيل الاستدامة: لا | يمكن طلب بحد أقصى عدد 3 وحدة (وحدات) من هذا المنتج. يحق لترينديول إلغاء الطلبات التي تزيد عن 3 وحدة (وحدات).,https://www.trendyol.com/ar/bubito/dude-patterned-hooded-baby-bottom-and-top-set-p-124615040?boutiqueId=48&merchantId=968,United Arab Emirates
